id_lote,id_med,cod_medicamento,nom_medicamento,lote,estado_articulo,estado_lote,existencia,val_promedio,fec_vencimiento
4522,16284,16284,GUANTE QUIRÚRGICOS ESTÉRIL N.º 7.0,SH25046,Activo,Activo,0,0.0000,2030-02-28
4047,16285,16285,GUANTE QUIRÚRGICOS ESTÉRIL N.º 7.5,2101205D,Activo,Activo,0,0.0000,2026-06-30
4523,16285,16285,GUANTE QUIRÚRGICOS ESTÉRIL N.º 7.5,AR250506,Activo,Activo,0,0.0000,2030-05-30
4048,16286,16286,GUANTE QUIRÚRGICOS ESTÉRIL N.º 8.0,203098888,Activo,Activo,0,0.0000,2025-12-30
4524,16286,16286,GUANTE QUIRÚRGICOS ESTÉRIL N.º 8.0,AR250608,Activo,Activo,0,0.0000,2030-06-30
4725,16504,16504,GUANTES  DE NITRILO TALLA M,ZH2407GC13,Activo,Activo,0,0.0000,2029-07-30
4726,16504,16504,GUANTES  DE NITRILO TALLA M,ZH2501GC06,Activo,Activo,0,0.0000,2030-01-30
4727,16505,16505,GUANTES  DE NITRILO TALLA S,00418062415,Activo,Activo,0,0.0000,2029-08-30
4893,16505,16505,GUANTES  DE NITRILO TALLA S,ZH25046C06,Activo,Activo,0,0.0000,2030-04-30
4894,16505,16505,GUANTES  DE NITRILO TALLA S,00418072504,Activo,Activo,0,0.0000,2030-07-30
4049,16287,16287,GUANTES DE MANEJO (PAR),470000493,Activo,Activo,0,0.0000,2026-03-30
4029,16277,16277,GUÍA PARA ENTUBACIÓN (ESTILETE) ADULTO NO. 14,1909011821,Activo,Activo,0,0.0000,2025-12-31
4525,16277,16277,GUÍA PARA ENTUBACIÓN (ESTILETE) ADULTO NO. 14,2503020339,Activo,Activo,0,0.0000,2030-02-28
4896,16277,16277,GUÍA PARA ENTUBACIÓN (ESTILETE) ADULTO NO. 14,2505024286,Activo,Activo,0,0.0000,2030-04-30
4728,16506,16506,GUÍA PARA ENTUBACIÓN (ESTILETE) NO. 06,2311012820,Activo,Activo,0,0.0000,2028-10-30
4729,16506,16506,GUÍA PARA ENTUBACIÓN (ESTILETE) NO. 06,2309012028,Activo,Activo,0,0.0000,2028-08-30
4030,16278,16278,GUÍA PARA ENTUBACIÓN (ESTILETE) PEDIATRICA NO. 10,1706111801,Activo,Activo,0,0.0000,2023-12-31
4526,16278,16278,GUÍA PARA ENTUBACIÓN (ESTILETE) PEDIATRICA NO. 10,2311012820,Activo,Activo,0,0.0000,2028-10-30
4895,16278,16278,GUÍA PARA ENTUBACIÓN (ESTILETE) PEDIATRICA NO. 10,2503020339,Activo,Activo,0,0.0000,2030-02-28
4072,16296,16296,HALOPERIDOL 5 MG TABLETA,05748,Activo,Activo,0,0.0000,2026-12-31
110,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,L2022110,Activo,Activo,0,0.0000,2026-12-31
374,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,L2022110,Activo,Activo,0,0.0000,2026-12-31
521,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,L2022110,Activo,Activo,0,0.0000,2026-12-31
650,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,L2022110,Activo,Activo,0,0.0000,2026-12-31
768,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,L2022110,Activo,Activo,0,0.0000,2026-12-31
886,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,L2022110,Activo,Activo,0,0.0000,2026-12-31
1008,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,L2022110,Activo,Activo,0,0.0000,2026-12-31
1121,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,L2022110,Activo,Activo,0,0.0000,2026-12-31
1451,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,L2022110,Activo,Activo,0,0.0000,2026-12-31
1591,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,L2022110,Activo,Activo,0,0.0000,2026-12-31
1744,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,L2022110,Activo,Activo,0,0.0000,2026-12-31
1883,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,L2022110,Activo,Activo,0,0.0000,2026-12-31
2150,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,L2022110,Activo,Activo,0,0.0000,2026-12-31
2292,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,L2022110,Activo,Activo,0,0.0000,2026-12-31
4318,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,HAL-037,Activo,Activo,0,0.0000,2027-02-28
4319,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,2259,Activo,Activo,0,0.0000,2026-04-30
4817,15853,15853,HALOPERIDOL 5 MG/ML SOL. INYECTABLE,40025,Activo,Activo,0,0.0000,2027-02-28
287,15855,15855,HALOPERIDOL SOLUCION INTECTABLE 2 MG/ML,L2022287,Activo,Activo,0,0.0000,2026-12-31
1535,15855,15855,HALOPERIDOL SOLUCION INTECTABLE 2 MG/ML,L2022287,Activo,Activo,0,0.0000,2026-12-31
296,15854,15854,HALOPERIDOL SOLUCION ORAL 2 MG / ML,L2022296,Activo,Activo,0,0.0000,2026-12-31
2244,15854,15854,HALOPERIDOL SOLUCION ORAL 2 MG / ML,L2022296,Activo,Activo,0,0.0000,2026-12-31
2366,15854,15854,HALOPERIDOL SOLUCION ORAL 2 MG / ML,L2022296,Activo,Activo,0,0.0000,2026-12-31
4423,16482,16482,HEPARINA SODICA 1000 UI GEL,2102A,Activo,Activo,0,0.0000,2026-04-30
4424,16482,16482,HEPARINA SODICA 1000 UI GEL,4150A,Activo,Activo,0,0.0000,2027-06-30
111,15856,15856,HEPARINA SODICA 5000UI/ML,L2022111,Activo,Activo,0,0.0000,2023-12-31
375,15856,15856,HEPARINA SODICA 5000UI/ML,L2022111,Activo,Activo,0,0.0000,2023-12-31
522,15856,15856,HEPARINA SODICA 5000UI/ML,L2022111,Activo,Activo,0,0.0000,2023-12-31
651,15856,15856,HEPARINA SODICA 5000UI/ML,L2022111,Activo,Activo,0,0.0000,2023-12-31
769,15856,15856,HEPARINA SODICA 5000UI/ML,L2022111,Activo,Activo,0,0.0000,2023-12-31
1009,15856,15856,HEPARINA SODICA 5000UI/ML,L2022111,Activo,Activo,0,0.0000,2023-12-31
1341,15856,15856,HEPARINA SODICA 5000UI/ML,L2022111,Activo,Activo,0,0.0000,2023-12-31
1452,15856,15856,HEPARINA SODICA 5000UI/ML,L2022111,Activo,Activo,0,0.0000,2023-12-31
1745,15856,15856,HEPARINA SODICA 5000UI/ML,L2022111,Activo,Activo,0,0.0000,2023-12-31
2010,15856,15856,HEPARINA SODICA 5000UI/ML,L2022111,Activo,Activo,0,0.0000,2023-12-31
2151,15856,15856,HEPARINA SODICA 5000UI/ML,L2022111,Activo,Activo,0,0.0000,2023-12-31
4183,15856,15856,HEPARINA SODICA 5000UI/ML,75UL1381,Activo,Activo,0,0.0000,2027-11-30
112,15857,15857,HIDROCLOROTIAZIDA 25 MG TABLETA,L2022112,Activo,Activo,0,0.0000,2026-12-31
523,15857,15857,HIDROCLOROTIAZIDA 25 MG TABLETA,2293,Activo,Activo,0,0.0000,2026-12-31
652,15857,15857,HIDROCLOROTIAZIDA 25 MG TABLETA,2293,Activo,Activo,0,0.0000,2026-12-31
770,15857,15857,HIDROCLOROTIAZIDA 25 MG TABLETA,2293,Activo,Activo,0,0.0000,2026-12-31
887,15857,15857,HIDROCLOROTIAZIDA 25 MG TABLETA,2293,Activo,Activo,0,0.0000,2026-12-31
1010,15857,15857,HIDROCLOROTIAZIDA 25 MG TABLETA,2293,Activo,Activo,0,0.0000,2026-12-31
1122,15857,15857,HIDROCLOROTIAZIDA 25 MG TABLETA,2293,Activo,Activo,0,0.0000,2026-12-31
1342,15857,15857,HIDROCLOROTIAZIDA 25 MG TABLETA,2293,Activo,Activo,0,0.0000,2026-12-31
1746,15857,15857,HIDROCLOROTIAZIDA 25 MG TABLETA,2293,Activo,Activo,0,0.0000,2026-12-31
2011,15857,15857,HIDROCLOROTIAZIDA 25 MG TABLETA,2293,Activo,Activo,0,0.0000,2026-12-31
2152,15857,15857,HIDROCLOROTIAZIDA 25 MG TABLETA,2293,Activo,Activo,0,0.0000,2026-12-31
2293,15857,15857,HIDROCLOROTIAZIDA 25 MG TABLETA,2293,Activo,Activo,0,0.0000,2026-12-31
4320,15857,15857,HIDROCLOROTIAZIDA 25 MG TABLETA,F00382A,Activo,Activo,0,0.0000,2027-03-30
113,15858,15858,HIDROCORTISONA 1% CREMA TUBO X15GR,L2022113,Activo,Activo,0,0.0000,2026-12-31
376,15858,15858,HIDROCORTISONA 1% CREMA TUBO X15GR,L2022113,Activo,Activo,0,0.0000,2026-12-31
771,15858,15858,HIDROCORTISONA 1% CREMA TUBO X15GR,L2022113,Activo,Activo,0,0.0000,2026-12-31
1123,15858,15858,HIDROCORTISONA 1% CREMA TUBO X15GR,L2022113,Activo,Activo,0,0.0000,2026-12-31
1240,15858,15858,HIDROCORTISONA 1% CREMA TUBO X15GR,L2022113,Activo,Activo,0,0.0000,2026-12-31
1343,15858,15858,HIDROCORTISONA 1% CREMA TUBO X15GR,L2022113,Activo,Activo,0,0.0000,2026-12-31
1747,15858,15858,HIDROCORTISONA 1% CREMA TUBO X15GR,L2022113,Activo,Activo,0,0.0000,2026-12-31
2012,15858,15858,HIDROCORTISONA 1% CREMA TUBO X15GR,L2022113,Activo,Activo,0,0.0000,2026-12-31
2153,15858,15858,HIDROCORTISONA 1% CREMA TUBO X15GR,L2022113,Activo,Activo,0,0.0000,2026-12-31
2294,15858,15858,HIDROCORTISONA 1% CREMA TUBO X15GR,L2022113,Activo,Activo,0,0.0000,2026-12-31
4184,15858,15858,HIDROCORTISONA 1% CREMA TUBO X15GR,G24204,Activo,Activo,0,0.0000,2027-08-30
227,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
434,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
574,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
702,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
816,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
933,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
1048,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
1173,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
1285,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
1378,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
1508,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
1635,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
1813,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
1921,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
2077,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
2218,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
2348,15859,15859,HIDROCORTISONA 100 MG/2 ML,L2022227,Activo,Activo,0,0.0000,2026-12-31
4185,15859,15859,HIDROCORTISONA 100 MG/2 ML,M250106,Activo,Activo,0,0.0000,2028-06-30
4186,15859,15859,HIDROCORTISONA 100 MG/2 ML,M250070,Activo,Activo,0,0.0000,2028-04-30
4187,15859,15859,HIDROCORTISONA 100 MG/2 ML,M240156,Activo,Activo,0,0.0000,2027-08-30
4188,15859,15859,HIDROCORTISONA 100 MG/2 ML,M250040,Activo,Activo,0,0.0000,2028-03-30
4189,15859,15859,HIDROCORTISONA 100 MG/2 ML,M240160,Activo,Activo,0,0.0000,2027-06-30
4818,15859,15859,HIDROCORTISONA 100 MG/2 ML,M250112,Activo,Activo,0,0.0000,2028-06-30
114,15860,15860,HIDROXICINA CLORHIDRATO 25 MG TABLETAS,L2022114,Activo,Activo,0,0.0000,2023-12-31
1748,15860,15860,HIDROXICINA CLORHIDRATO 25 MG TABLETAS,L2022114,Activo,Activo,0,0.0000,2023-12-31
12,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,L2022012,Activo,Activo,0,0.0000,2023-12-31
324,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,L2022012,Activo,Activo,0,0.0000,2023-12-31
467,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,L2022012,Activo,Activo,0,0.0000,2023-12-31
599,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,L2022012,Activo,Activo,0,0.0000,2023-12-31
841,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,L2022012,Activo,Activo,0,0.0000,2023-12-31
960,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,L2022012,Activo,Activo,0,0.0000,2023-12-31
1074,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,L2022012,Activo,Activo,0,0.0000,2023-12-31
1200,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,L2022012,Activo,Activo,0,0.0000,2023-12-31
1307,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,L2022012,Activo,Activo,0,0.0000,2023-12-31
1394,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,L2022012,Activo,Activo,0,0.0000,2023-12-31
1663,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,L2022012,Activo,Activo,0,0.0000,2023-12-31
1948,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,L2022012,Activo,Activo,0,0.0000,2023-12-31
2098,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,L2022012,Activo,Activo,0,0.0000,2023-12-31
2251,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,L2022012,Activo,Activo,0,0.0000,2023-12-31
4781,15861,15861,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 150 ML,G33314,Activo,Activo,0,0.0000,2026-12-30
4057,14088,14088,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 360ML,L20226993,Activo,Activo,0,0.0000,2026-12-31
4780,14088,14088,HIDROXIDO DE ALUMINIO 4% + HIDROXIDO DE MAGNESIO 4% + SIMETICONA 0.4% SUSPENSION 360ML,G28515,Activo,Activo,0,0.0000,2027-11-30
115,15862,15862,HIOSCINA N-BUTIL BROMURO 10 MG TABLETAS,L2022115,Activo,Activo,0,0.0000,2023-12-31
524,15862,15862,HIOSCINA N-BUTIL BROMURO 10 MG TABLETAS,L2022115,Activo,Activo,0,0.0000,2023-12-31
653,15862,15862,HIOSCINA N-BUTIL BROMURO 10 MG TABLETAS,L2022115,Activo,Activo,0,0.0000,2023-12-31
772,15862,15862,HIOSCINA N-BUTIL BROMURO 10 MG TABLETAS,L2022115,Activo,Activo,0,0.0000,2023-12-31
888,15862,15862,HIOSCINA N-BUTIL BROMURO 10 MG TABLETAS,L2022115,Activo,Activo,0,0.0000,2023-12-31
1011,15862,15862,HIOSCINA N-BUTIL BROMURO 10 MG TABLETAS,L2022115,Activo,Activo,0,0.0000,2023-12-31
1124,15862,15862,HIOSCINA N-BUTIL BROMURO 10 MG TABLETAS,L2022115,Activo,Activo,0,0.0000,2023-12-31
1453,15862,15862,HIOSCINA N-BUTIL BROMURO 10 MG TABLETAS,L2022115,Activo,Activo,0,0.0000,2023-12-31
1592,15862,15862,HIOSCINA N-BUTIL BROMURO 10 MG TABLETAS,L2022115,Activo,Activo,0,0.0000,2023-12-31
1749,15862,15862,HIOSCINA N-BUTIL BROMURO 10 MG TABLETAS,L2022115,Activo,Activo,0,0.0000,2023-12-31
2013,15862,15862,HIOSCINA N-BUTIL BROMURO 10 MG TABLETAS,L2022115,Activo,Activo,0,0.0000,2023-12-31
2154,15862,15862,HIOSCINA N-BUTIL BROMURO 10 MG TABLETAS,L2022115,Activo,Activo,0,0.0000,2023-12-31
2295,15862,15862,HIOSCINA N-BUTIL BROMURO 10 MG TABLETAS,L2022115,Activo,Activo,0,0.0000,2023-12-31
4000,16250,16250,HIOSCINA N-BUTIL BROMURO+DIPIRONA 2.5 GR/5ML,L2022318,Activo,Activo,0,0.0000,2026-12-31
4190,16250,16250,HIOSCINA N-BUTIL BROMURO+DIPIRONA 2.5 GR/5ML,A250411,Activo,Activo,0,0.0000,2028-07-30
4191,16250,16250,HIOSCINA N-BUTIL BROMURO+DIPIRONA 2.5 GR/5ML,A250227,Activo,Activo,0,0.0000,2028-06-30
4820,16250,16250,HIOSCINA N-BUTIL BROMURO+DIPIRONA 2.5 GR/5ML,A250615,Activo,Activo,0,0.0000,2028-09-30
2493,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
2650,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
2740,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
2822,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
2914,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
3003,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
3094,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
3257,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
3338,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
3428,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
3516,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
3603,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
3767,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
3854,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
3952,16133,16133,HUMIDIFICADORES DE OXIGENO,LP10124,Activo,Activo,0,0.0000,2023-12-31
4527,16133,16133,HUMIDIFICADORES DE OXIGENO,200825,Activo,Activo,0,0.0000,2030-08-30
4528,16133,16133,HUMIDIFICADORES DE OXIGENO,300725,Activo,Activo,0,0.0000,2030-07-30
4897,16133,16133,HUMIDIFICADORES DE OXIGENO,180925,Activo,Activo,0,0.0000,2030-09-30
2494,16134,16134,HUMIDIFICADORES DE VENTURY,LP10125,Activo,Activo,0,0.0000,2023-12-31
2741,16134,16134,HUMIDIFICADORES DE VENTURY,LP10125,Activo,Activo,0,0.0000,2023-12-31
3178,16134,16134,HUMIDIFICADORES DE VENTURY,LP10125,Activo,Activo,0,0.0000,2023-12-31
3339,16134,16134,HUMIDIFICADORES DE VENTURY,LP10125,Activo,Activo,0,0.0000,2023-12-31
3855,16134,16134,HUMIDIFICADORES DE VENTURY,LP10125,Activo,Activo,0,0.0000,2023-12-31
4529,16134,16134,HUMIDIFICADORES DE VENTURY,10840324,Activo,Activo,0,0.0000,2029-03-30
2495,16135,16135,HUMIDIFICADORES DE VENTURY (NEBULIZADOR ALTO VOLÚMEN),LP10126,Activo,Activo,0,0.0000,2023-12-31
3684,16135,16135,HUMIDIFICADORES DE VENTURY (NEBULIZADOR ALTO VOLÚMEN),LP10126,Activo,Activo,0,0.0000,2023-12-31
2496,16136,16136,HUMIDIFICADORES DE VENTURY DE ALTO VOLUMEN,LP10127,Activo,Activo,0,0.0000,2026-12-31
3095,16136,16136,HUMIDIFICADORES DE VENTURY DE ALTO VOLUMEN,3258,Activo,Activo,0,0.0000,2026-12-31
3258,16136,16136,HUMIDIFICADORES DE VENTURY DE ALTO VOLUMEN,3258,Activo,Activo,0,0.0000,2026-12-31
117,15864,15864,IBUPROFENO 400 MG TABLETAS RECUBIERTAS,L2022117,Activo,Activo,0,0.0000,2026-12-31
526,15864,15864,IBUPROFENO 400 MG TABLETAS RECUBIERTAS,L2022117,Activo,Activo,0,0.0000,2026-12-31
890,15864,15864,IBUPROFENO 400 MG TABLETAS RECUBIERTAS,L2022117,Activo,Activo,0,0.0000,2026-12-31
1013,15864,15864,IBUPROFENO 400 MG TABLETAS RECUBIERTAS,L2022117,Activo,Activo,0,0.0000,2026-12-31
1126,15864,15864,IBUPROFENO 400 MG TABLETAS RECUBIERTAS,L2022117,Activo,Activo,0,0.0000,2026-12-31
1242,15864,15864,IBUPROFENO 400 MG TABLETAS RECUBIERTAS,L2022117,Activo,Activo,0,0.0000,2026-12-31
1751,15864,15864,IBUPROFENO 400 MG TABLETAS RECUBIERTAS,L2022117,Activo,Activo,0,0.0000,2026-12-31
1885,15864,15864,IBUPROFENO 400 MG TABLETAS RECUBIERTAS,L2022117,Activo,Activo,0,0.0000,2026-12-31
2015,15864,15864,IBUPROFENO 400 MG TABLETAS RECUBIERTAS,L2022117,Activo,Activo,0,0.0000,2026-12-31
2156,15864,15864,IBUPROFENO 400 MG TABLETAS RECUBIERTAS,L2022117,Activo,Activo,0,0.0000,2026-12-31
2297,15864,15864,IBUPROFENO 400 MG TABLETAS RECUBIERTAS,L2022117,Activo,Activo,0,0.0000,2026-12-31
2497,16137,16137,IMPLANTES SUBDERMICO LEVONORGESTREL,LP10128,Activo,Activo,0,0.0000,2023-12-31
3096,16137,16137,IMPLANTES SUBDERMICO LEVONORGESTREL,LP10128,Activo,Activo,0,0.0000,2023-12-31
3179,16137,16137,IMPLANTES SUBDERMICO LEVONORGESTREL,LP10128,Activo,Activo,0,0.0000,2023-12-31
3768,16137,16137,IMPLANTES SUBDERMICO LEVONORGESTREL,LP10128,Activo,Activo,0,0.0000,2023-12-31
2498,16138,16138,INDICADOR BIOLOGICO,LP10129,Activo,Activo,0,0.0000,2023-12-31
2742,16138,16138,INDICADOR BIOLOGICO,LP10129,Activo,Activo,0,0.0000,2023-12-31
3429,16138,16138,INDICADOR BIOLOGICO,LP10129,Activo,Activo,0,0.0000,2023-12-31
3769,16138,16138,INDICADOR BIOLOGICO,LP10129,Activo,Activo,0,0.0000,2023-12-31
4730,16507,16507,INDICADOR QUÍMICO CLASE IV,8188809,Activo,Activo,0,0.0000,2026-03-30
4731,16507,16507,INDICADOR QUÍMICO CLASE IV,11189790,Activo,Activo,0,0.0000,2026-12-30
2499,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
2651,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
2743,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
2823,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
3097,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
3180,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
3259,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
3340,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
3430,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
3517,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
3604,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
3685,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
3770,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
3856,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
3953,16139,16139,INHALOCAMARA ADULTA,LP10130,Activo,Activo,0,0.0000,2023-12-31
4530,16139,16139,INHALOCAMARA ADULTA,10160625,Activo,Activo,0,0.0000,2030-06-30
4531,16139,16139,INHALOCAMARA ADULTA,110625,Activo,Activo,0,0.0000,2030-06-30
4898,16139,16139,INHALOCAMARA ADULTA,10200925,Activo,Activo,0,0.0000,2030-09-30
2500,16140,16140,INHALOCAMARA PEDIATRICA,LP10131,Activo,Activo,0,0.0000,2023-12-31
2652,16140,16140,INHALOCAMARA PEDIATRICA,LP10131,Activo,Activo,0,0.0000,2023-12-31
2744,16140,16140,INHALOCAMARA PEDIATRICA,LP10131,Activo,Activo,0,0.0000,2023-12-31
2824,16140,16140,INHALOCAMARA PEDIATRICA,LP10131,Activo,Activo,0,0.0000,2023-12-31
2915,16140,16140,INHALOCAMARA PEDIATRICA,LP10131,Activo,Activo,0,0.0000,2023-12-31
3004,16140,16140,INHALOCAMARA PEDIATRICA,LP10131,Activo,Activo,0,0.0000,2023-12-31
3098,16140,16140,INHALOCAMARA PEDIATRICA,LP10131,Activo,Activo,0,0.0000,2023-12-31
3181,16140,16140,INHALOCAMARA PEDIATRICA,LP10131,Activo,Activo,0,0.0000,2023-12-31
3260,16140,16140,INHALOCAMARA PEDIATRICA,LP10131,Activo,Activo,0,0.0000,2023-12-31
3341,16140,16140,INHALOCAMARA PEDIATRICA,LP10131,Activo,Activo,0,0.0000,2023-12-31
3431,16140,16140,INHALOCAMARA PEDIATRICA,LP10131,Activo,Activo,0,0.0000,2023-12-31
3518,16140,16140,INHALOCAMARA PEDIATRICA,LP10131,Activo,Activo,0,0.0000,2023-12-31
3605,16140,16140,INHALOCAMARA PEDIATRICA,LP10131,Activo,Activo,0,0.0000,2023-12-31
3686,16140,16140,INHALOCAMARA PEDIATRICA,LP10131,Activo,Activo,0,0.0000,2023-12-31
